sta,Date,waterYear,log_q1_mon,q1_mon,q7_mon,q30_mon,PC1_mon,PC2_mon,q30_q1_mon,ecoreg
bad_fpi,1992-02-15,1992,1.06372042707808,20.0236324106709,15.7652293879561,6.510056466485,-1.21168111143218,-0.50270105485175,13.5135759441859,Pierre Shale Plains
bad_fpi,1993-02-15,1993,0.553483582053093,5.90589064217096,5.83774575014591,3.8804730180931,-1.89045581135174,-0.142049993022035,5.33423071462749,Pierre Shale Plains
bad_fpi,1994-02-15,1994,0.996344302929447,275.990598528785,231.155045403638,66.5207720984525,-0.920618195342877,-0.123413750044557,209.469826430333,Pierre Shale Plains
bad_fpi,1995-02-15,1995,1.89400873763024,173.356819484391,166.311394814468,88.5164289132047,0.99190129825507,-0.17332740982132,146.216223321748,Pierre Shale Plains
bad_fpi,1996-02-15,1996,1.8140988093434,308.18775455292,304.397227570469,177.566267843295,1.03850099658073,0.121046202741051,279.31103019288,Pierre Shale Plains
bad_fpi,1997-02-15,1997,2.8928681196916,1031.34644000778,929.250248444919,478.649721583948,3.40192337841376,0.215931332110079,610.635019954465,Pierre Shale Plains
bad_fpi,1998-02-15,1998,1.7561475316007,61.9020627500881,60.4483050535537,40.1297697480847,0.341432987654454,-0.414715191582994,35.1362634935825,Pierre Shale Plains
bad_fpi,1999-02-15,1999,1.35785817248572,26.4402181057192,22.9421136484334,11.6149182629362,-0.677502137110998,-0.54721553711164,14.825299842783,Pierre Shale Plains
bad_fpi,2000-02-15,2000,0.778285741839099,10.6295587897464,6.36750048546708,4.3241980908769,-1.63703538577831,-0.270034248385237,6.36384520390252,Pierre Shale Plains
bad_fpi,2001-02-15,2001,1.61468751116968,81.9745192787999,78.5104872675266,48.8106718266091,0.156871049109669,-0.296014481519011,59.3542009538182,Pierre Shale Plains
bad_fpi,2002-02-15,2002,0.411792378093915,4.87235977979104,4.02433445681265,1.56354668924142,-2.31366836365754,-0.206476001355345,3.33152805455798,Pierre Shale Plains
bad_fpi,2003-02-15,2003,0.0721452958679647,16.2184843019618,12.3872270392201,3.53974855796785,-2.64689976227529,0.0863464801610062,12.6787357439939,Pierre Shale Plains
bad_fpi,2004-02-15,2004,-0.771422776730234,0.387459845843577,0.17910879666354,0.116969010065985,-3.9352067301704,0.566919143455512,0.270490835777591,Pierre Shale Plains
bad_fpi,2005-02-15,2005,-0.249524335700221,0.586803236882371,0.707949711593571,0.749593812275545,-3.09781133737518,0.295124125937447,0.291508704773823,Pierre Shale Plains
bad_fpi,2006-02-15,2006,-0.97468116602582,0.106003165372299,0.106003165372299,0.106003165372299,-4.13165929762702,0.728106038176973,0,Pierre Shale Plains
bad_fpi,2007-02-15,2007,-0.590338330710632,0.976743452359044,0.916170215003444,0.314223668782173,-3.58603334256594,0.446700075561786,0.80638122229642,Pierre Shale Plains
bad_fpi,2008-02-15,2008,-0.497223861620571,5.48292234684307,3.52734670980237,0.899199264882263,-3.45963268015884,0.3981043286741,4.58372308196081,Pierre Shale Plains
bad_fpi,2009-02-15,2009,1.84998662825579,372.926707434418,369.557321106513,211.120447148273,1.19751778467112,0.147741518599163,394.399920076979,Pierre Shale Plains
bad_fpi,2010-02-15,2010,-0.372621174697857,0.424012661489197,0.424012661489197,0.424012661489197,-3.32958366361431,0.336027107477534,0,Pierre Shale Plains
bad_fpi,2011-02-15,2011,1.36757831709297,336.132251568226,321.098731222034,124.432572837741,0.0147773718085966,-0.0301875063818363,291.913788298639,Pierre Shale Plains
bad_fpi,2012-02-15,2012,0.732781191535328,5.68030755132942,5.3257452395669,4.58006780039624,-1.64611520095813,-0.218053087588382,1.19527707161179,Pierre Shale Plains
bad_fpi,2013-02-15,2013,-0.674249332958025,0.261222086096023,0.230935467418224,0.136289784050099,-3.78507611920213,0.484041334092733,0.124932302045924,Pierre Shale Plains
bad_fpi,2014-02-15,2014,1.19019819779389,22.3742395482246,26.7923000478487,48.2957993090865,-0.304178191508881,0.189285767700886,32.6224741433251,Pierre Shale Plains
bad_fpi,2015-02-15,2015,0.923763531613382,8.46510992044505,8.23417445302682,5.45537718933869,-1.36552206225667,-0.361862383094466,3.02487604044526,Pierre Shale Plains
bad_fpi,2016-02-15,2016,1.46799343261171,41.739660185734,39.0530282357809,17.9072243847895,-0.379642838052295,-0.536414520718088,25.7624244670333,Pierre Shale Plains
bad_fpi,2017-02-15,2017,1.21287512879725,104.246541488987,92.6429807080549,28.5148514851485,-0.795312837359136,-0.403499282427517,79.3736558998439,Pierre Shale Plains
bad_fpi,1989-03-15,1989,0.906755668872884,48.8093284685226,44.8256611246926,23.0437203691589,-1.07525018765933,-0.115945783256735,37.3302114957868,Pierre Shale Plains
bad_fpi,1990-03-15,1990,0.0324162326156675,1.49430268605467,2.15425787692092,3.53229902676081,-2.46988536298604,0.308897870515453,2.22264701587079,Pierre Shale Plains
bad_fpi,1991-03-15,1991,-0.945549230961563,0.11626153621478,0.106003165372299,0.106003165372299,-4.11014335031323,0.705619052457695,0.0102583708424806,Pierre Shale Plains
bad_fpi,1992-03-15,1992,0.67571499411179,10.8601952652394,14.9122517480193,20.9920462006628,-1.17770829959379,0.26549260955981,12.436564918034,Pierre Shale Plains
bad_fpi,1993-03-15,1993,1.78344773698984,239.467989489919,233.596781911073,182.568225883627,1.09389166740899,0.343384376163734,284.341523011877,Pierre Shale Plains
bad_fpi,1994-03-15,1994,2.12224427904751,419.741759761778,458.614146340884,545.38628584048,2.50106479883594,1.10648635007507,584.084280115264,Pierre Shale Plains
bad_fpi,1995-03-15,1995,1.38108833931923,81.7010848464628,88.5263209136599,134.394916407338,0.53130873036695,0.593081090193667,132.907452635178,Pierre Shale Plains
bad_fpi,1996-03-15,1996,1.99584910276965,258.001446145334,257.085031683406,271.511720544881,1.74195118992231,0.605310980205114,313.184642363985,Pierre Shale Plains
bad_fpi,1997-03-15,1997,2.98125733872042,1344.84848125057,1375.86979467823,1158.91892918756,4.47237925589773,1.19692389086537,741.078387488587,Pierre Shale Plains
bad_fpi,1998-03-15,1998,1.70153027922087,116.42567014826,68.2455217580758,47.1919253323582,0.268614144235662,-0.259014099093205,95.5498854838116,Pierre Shale Plains
bad_fpi,1999-03-15,1999,1.42009552003913,28.3165229821939,30.2656134422652,30.118576793523,-0.19222505850981,-0.216429962013398,9.21543647349505,Pierre Shale Plains
bad_fpi,2000-03-15,2000,1.63656867360583,66.1015222519974,69.0456746837893,48.2998293833461,0.297374580595418,-0.2645758171008,52.4749863162357,Pierre Shale Plains
bad_fpi,2001-03-15,2001,2.27647904433476,433.949603378613,431.915026494855,270.92699340686,2.03946089311911,0.207726927583891,409.661200680567,Pierre Shale Plains
bad_fpi,2002-03-15,2002,0.982666294787025,26.7093782168719,15.5414318263581,8.57257856736627,-1.20699687102605,-0.294714076923378,19.4019987200783,Pierre Shale Plains
bad_fpi,2003-03-15,2003,1.16606748661602,20.7082312740208,23.6934171891826,23.0300425413689,-0.565424562666674,-0.123076045781756,13.3256237243823,Pierre Shale Plains
bad_fpi,2004-03-15,2004,0.0335841292995718,1.54217508331958,1.57636965279452,1.23784341499266,-2.67042388174337,0.111872931775887,1.18655156078025,Pierre Shale Plains
bad_fpi,2005-03-15,2005,-0.034274938374208,0.99848142866811,0.906156091085785,0.728344329816121,-2.88266670084533,0.110065737355209,0.379559721171781,Pierre Shale Plains
bad_fpi,2006-03-15,2006,-0.538916202142696,15.4320092040383,4.23670715794448,1.06687056761798,-3.59661968818012,0.435133177442459,14.3651386364203,Pierre Shale Plains
bad_fpi,2007-03-15,2007,-0.00680148754503449,16.3484236659666,9.28724506939242,6.87652792140948,-2.33106071738133,0.480575413491507,17.7811761269663,Pierre Shale Plains
bad_fpi,2008-03-15,2008,-0.180554299784771,0.923253375823252,2.70479044546738,4.9650514877606,-2.66915281613726,0.565801792197354,4.04863702583234,Pierre Shale Plains
bad_fpi,2009-03-15,2009,1.8040295960955,83.3424241812597,81.6087595088805,201.317108326734,1.11638378711908,0.439478108205677,120.874383636949,Pierre Shale Plains
bad_fpi,2010-03-15,2010,2.49022535099776,1378.0924416941,1295.98102201394,650.767110048335,2.6743660395597,0.337537968452861,888.860477845362,Pierre Shale Plains
bad_fpi,2011-03-15,2011,2.08635946366239,505.747940905135,511.277202789232,441.533958888154,2.31923668574982,0.917642728759953,539.819409929961,Pierre Shale Plains
bad_fpi,2012-03-15,2012,1.12845369139175,23.0779149386338,23.4985081431755,19.6755552758778,-0.714405533838048,-0.156340020424458,21.4707701733119,Pierre Shale Plains
bad_fpi,2013-03-15,2013,-0.244185977837845,0.625760621391315,0.615502250548835,0.502660171281548,-3.16229859180154,0.238716346143113,0.321428953064392,Pierre Shale Plains
bad_fpi,2014-03-15,2014,1.59191760322507,71.2717411566076,72.0684746253736,54.8549283516912,0.281149161948329,-0.138988654462415,61.2595712143465,Pierre Shale Plains
bad_fpi,2015-03-15,2015,0.72512115924637,6.56535733918757,7.2355709008963,8.42554191862405,-1.47046477214902,-0.0585230387463854,3.02279994158428,Pierre Shale Plains
bad_fpi,2016-03-15,2016,1.22939841359479,20.6774561614934,23.1463040775837,38.2090119312927,-0.364123290717154,0.0481134790821168,21.8537493514311,Pierre Shale Plains
bad_fpi,2017-03-15,2017,1.39232805439258,25.6767022187289,34.5912264808445,84.2417413584505,0.158678126543818,0.291872672372631,58.5650391397216,Pierre Shale Plains
bad_fpi,1989-04-15,1989,0.133976564224808,8.73112738783172,7.91843645331076,28.6491221612868,-1.84679852392036,0.834701029198548,32.34863263278,Pierre Shale Plains
bad_fpi,1990-04-15,1990,-0.0739577786162257,24.1298538775811,13.9076152968457,3.78784644263683,-2.77880025245283,0.279880965252059,21.1052302256248,Pierre Shale Plains
bad_fpi,1991-04-15,1991,-0.00908658788807733,11.2752033567669,11.2716699179212,6.45912621001877,-2.4438369436132,0.333292001202067,13.2397953550002,Pierre Shale Plains
bad_fpi,1992-04-15,1992,-0.654336960374691,0.236740402664802,0.247340719202032,2.87268578158931,-3.49101778905851,0.794062916747039,2.63594537892451,Pierre Shale Plains
bad_fpi,1993-04-15,1993,1.51382049294314,42.5249365085208,46.1785122750193,82.3432588612021,0.301326804300487,0.0952572525339114,61.5348374986198,Pierre Shale Plains
bad_fpi,1994-04-15,1994,0.767566512366735,6.67113254076337,7.45908940336413,69.6794140380581,-1.01248701100345,0.486018379392718,63.9057749641135,Pierre Shale Plains
bad_fpi,1995-04-15,1995,2.26059062510252,522.277595789319,503.469100813427,235.298759615739,1.8715948938951,0.0540252237954282,423.666384482314,Pierre Shale Plains
bad_fpi,1996-04-15,1996,1.42302082764017,28.2993117155582,31.5818764032537,130.062350472966,0.290570362956787,0.41907782876018,101.763038757407,Pierre Shale Plains
bad_fpi,1997-04-15,1997,2.64357123861539,523.61323567301,559.046560418124,981.702381390556,3.67092836192393,1.28965427411877,583.943170525231,Pierre Shale Plains
bad_fpi,1998-04-15,1998,1.72059318037812,105.614487099268,156.888218189849,182.297176929589,1.14827375473839,0.521887597476008,155.026095918142,Pierre Shale Plains
bad_fpi,1999-04-15,1999,1.81894877001969,97.4946446317494,84.9615370458979,52.3973646435276,0.501109165685089,-0.339565813261683,52.1076226581766,Pierre Shale Plains
bad_fpi,2000-04-15,2000,1.63645162154757,303.292723324377,263.364864367478,110.229158231808,0.576828992490742,0.102950553118876,241.676616732305,Pierre Shale Plains
bad_fpi,2001-04-15,2001,1.74924076760671,110.034819095292,94.3498840590379,234.372998638154,1.09600044688961,0.567073372417438,239.351613971806,Pierre Shale Plains
bad_fpi,2002-04-15,2002,0.698492733505709,9.21167507085281,21.4091059663587,29.2639405204461,-1.06093371286396,0.382373169075148,21.3384371894439,Pierre Shale Plains
bad_fpi,2003-04-15,2003,0.0747314190359045,3.13062681732857,2.89035297581803,10.2858404799588,-2.28958877070563,0.527804110446785,10.5190474437778,Pierre Shale Plains
bad_fpi,2004-04-15,2004,-0.856137749333577,0.173138503441422,0.325076373808385,0.710221207994406,-3.79365954896375,0.802397688220381,0.537082704552983,Pierre Shale Plains
bad_fpi,2005-04-15,2005,1.00738768608944,48.8356582870183,46.1573116419449,17.7979314660091,-0.938017637092057,-0.273270158122628,38.8678273031764,Pierre Shale Plains
bad_fpi,2006-04-15,2006,0.0379080949017796,9.62155397695904,21.1864993190769,23.6669733887887,-1.85639809696807,0.867531298400269,22.2076631454967,Pierre Shale Plains
bad_fpi,2007-04-15,2007,-0.0660722700697421,4.62527144907799,11.9500901763039,14.5330339725422,-2.12237398783673,0.766509685742287,13.186793772314,Pierre Shale Plains
bad_fpi,2008-04-15,2008,-0.649522685348013,0.381611395340278,0.427546100334941,0.547683021090213,-3.55664434360284,0.594488128818427,0.413412344951967,Pierre Shale Plains
bad_fpi,2009-04-15,2009,2.17742025048964,200.589789834002,201.639221171188,143.093672936067,1.56535600911674,-0.0800030304785808,135.401376568884,Pierre Shale Plains
bad_fpi,2010-04-15,2010,2.26070490728063,221.610217527329,281.540873789981,888.822407891347,2.90532848189804,1.43403480608759,678.58279656962,Pierre Shale Plains
bad_fpi,2011-04-15,2011,2.08804045202261,165.52040929,160.969340056682,335.712024734072,1.86716226101249,0.626344259639073,282.024954911848,Pierre Shale Plains
bad_fpi,2012-04-15,2012,0.710557160128643,14.0065515845265,12.8051823769738,12.0737605359049,-1.39596455827591,0.0467704113296519,14.4411645625529,Pierre Shale Plains
bad_fpi,2013-04-15,2013,0.672204250040105,10.4165777172513,8.31771504287975,3.12002650079134,-1.89013521648093,-0.318033288128031,7.36015311568332,Pierre Shale Plains
bad_fpi,2014-04-15,2014,1.08706591939589,32.1472266185726,18.886230630498,39.1222349000699,-0.602020450523811,0.152538506070279,39.3342412308145,Pierre Shale Plains
bad_fpi,2015-04-15,2015,-0.498013617902009,0.392211711877507,0.540616143398727,2.39920497625971,-3.24449989363169,0.668110557801922,2.0069932643822,Pierre Shale Plains
bad_fpi,2016-04-15,2016,1.70330693761155,201.395413890831,147.503404615555,57.870661415584,0.309573409517727,-0.337994201528336,152.923699804925,Pierre Shale Plains
bad_fpi,2017-04-15,2017,1.25513761087332,19.0205013066362,19.1901063712319,19.7059884427104,-0.577945065769724,-0.235643784104275,5.76657219625308,Pierre Shale Plains
bad_fpi,1989-05-15,1989,-0.0384362521075946,2.43807280356288,7.19795687447387,8.60677313684121,-2.29309082943965,0.586223364102861,6.78420258382716,Pierre Shale Plains
bad_fpi,1990-05-15,1990,0.543218908272557,6.50380711413269,15.4217508331958,22.8214556675718,-1.35593195643941,0.414378999261342,17.2614186709473,Pierre Shale Plains
bad_fpi,1991-05-15,1991,0.926517402030423,151.310969926589,61.5126110284611,26.1862013039054,-0.80041595878568,0.0340848913825682,139.589071510581,Pierre Shale Plains
bad_fpi,1992-05-15,1992,-0.97468116602582,0.106003165372299,0.106003165372299,0.136778277899741,-4.11823428553671,0.746576278679385,0.0307751125274417,Pierre Shale Plains
bad_fpi,1993-05-15,1993,1.37323263313248,75.9187831482513,78.0696215682247,77.5122500857833,0.222091654964423,0.270177474497911,83.8861178359112,Pierre Shale Plains
bad_fpi,1994-05-15,1994,0.970039865445001,11.3970500059959,11.89629072033,9.20175864570508,-1.12265781361463,-0.257881515874956,6.24392838612318,Pierre Shale Plains
bad_fpi,1995-05-15,1995,2.64458115345612,716.748951307171,698.352272929655,770.0514462047,3.47588074834436,1.03186812057337,536.02723217519,Pierre Shale Plains
bad_fpi,1996-05-15,1996,1.71841693967092,621.595722829268,303.128019481406,87.9928856298509,0.3189726884878,-0.284451662003581,541.679594509397,Pierre Shale Plains
bad_fpi,1997-05-15,1997,2.32261856423049,491.191312679655,486.855441270233,665.31689935992,2.8886446465641,1.15926735214149,589.514377747884,Pierre Shale Plains
bad_fpi,1998-05-15,1998,1.29837179539927,30.8264043816541,26.0596813968482,29.7014030459288,-0.410003412194263,-0.139025132939282,27.7967655261749,Pierre Shale Plains
bad_fpi,1999-05-15,1999,2.22117649756118,255.200910905337,264.631773166524,228.802703270687,1.97108213141958,0.226085070022454,184.96526520382,Pierre Shale Plains
bad_fpi,2000-05-15,2000,1.66383564727,69.4902040869635,108.205295646485,264.344538782935,1.22701339835593,0.815583093487563,194.854334695971,Pierre Shale Plains
bad_fpi,2001-05-15,2001,1.20727349994075,26.0562619399007,44.9145670053275,91.7816439276737,0.0202300227910057,0.500091830620722,66.9563864888707,Pierre Shale Plains
bad_fpi,2002-05-15,2002,0.151648785481273,1.586628023637,1.65843661953436,2.72872664409983,-2.45157949621524,0.150012749919914,1.53875562637209,Pierre Shale Plains
bad_fpi,2003-05-15,2003,1.43147762459236,108.848153552614,109.200357618206,75.4468980894972,0.306495938221478,0.0485484617445101,117.554090940932,Pierre Shale Plains
bad_fpi,2004-05-15,2004,-0.97468116602582,0.106003165372299,0.106003165372299,0.106003165372299,-4.13165929762702,0.728106038176973,0,Pierre Shale Plains
bad_fpi,2005-05-15,2005,1.31187991776408,125.182899390791,127.545744141509,103.917296634328,0.350157106330869,0.441286200812476,144.851615752773,Pierre Shale Plains
bad_fpi,2006-05-15,2006,-0.97468116602582,0.106003165372299,0.106003165372299,0.871961521610849,-4.04155491981577,0.852072371860603,0.76595835623855,Pierre Shale Plains
bad_fpi,2007-05-15,2007,-0.0338239597975388,5.71733201620918,5.68997636062923,3.63146327823813,-2.47416032630188,0.32141572910959,5.94985508863874,Pierre Shale Plains
bad_fpi,2008-05-15,2008,0.960972257858314,28.6345324783108,19.3746430644983,10.3712129217479,-1.10845774009187,-0.267061749065689,24.1037520228819,Pierre Shale Plains
bad_fpi,2009-05-15,2009,1.054011866936,14.4711418017926,18.2735779274054,95.9431230327734,-0.321332136791725,0.568669915466766,81.4719812309808,Pierre Shale Plains
bad_fpi,2010-05-15,2010,2.08009974130034,142.170761505938,152.94547034749,148.883155493868,1.48128555837965,0.0660261557788446,67.9753846592238,Pierre Shale Plains
bad_fpi,2011-05-15,2011,1.93553640662558,208.043180142454,173.404081264344,144.878971408353,1.20319774951997,0.188494548470444,197.453121976066,Pierre Shale Plains
bad_fpi,2012-05-15,2012,0.954695953215255,13.7975087831364,14.8336042382269,17.7640788422289,-0.955266866158927,-0.0238982544716398,12.7340576724659,Pierre Shale Plains
bad_fpi,2013-05-15,2013,0.769441098275165,23.6147696793903,13.8317033526113,11.8415794091701,-1.31229557916395,0.0057669074171759,21.8127158680612,Pierre Shale Plains
bad_fpi,2014-05-15,2014,1.84518318836014,128.055243226685,127.521807942876,97.9127302345296,0.940513443357449,-0.0413286445107245,118.542313998758,Pierre Shale Plains
bad_fpi,2015-05-15,2015,1.39438102990143,221.939853177067,155.417737720528,61.0851789100244,-0.177147525788664,-0.227041382236858,164.109997281057,Pierre Shale Plains
bad_fpi,2016-05-15,2016,1.52099993982968,51.750061443367,101.48606274466,184.192467933686,0.817800068360649,0.683098574554018,137.39378015029,Pierre Shale Plains
bad_fpi,2017-05-15,2017,0.331019392047224,3.71011078803048,5.12918542124029,12.3681757790841,-1.83908591277298,0.374663241600739,8.65806499105361,Pierre Shale Plains
bad_fpi,1989-06-15,1989,-0.97468116602582,0.106003165372299,0.106003165372299,0.402812028414737,-4.06010712616488,0.826548095918558,0.296808863042438,Pierre Shale Plains
bad_fpi,1990-06-15,1990,0.612085348719816,34.4510287459973,35.4721925724171,31.0094593102433,-0.917654524341784,0.424614981713162,47.4682174537156,Pierre Shale Plains
bad_fpi,1991-06-15,1991,1.98273048788592,331.157422061909,423.196437115831,406.260664728183,2.14813940641112,0.92580198585546,414.532445066068,Pierre Shale Plains
bad_fpi,1992-06-15,1992,0.0292386415831465,11.8299532555486,11.3034708675329,4.33906290257279,-2.57469613526914,0.168756626488614,9.49788361735802,Pierre Shale Plains
bad_fpi,1993-06-15,1993,1.61176970617846,85.304280613935,83.6506312341271,67.5310832198462,0.449090059429358,-0.010255515142691,75.0007729397475,Pierre Shale Plains
bad_fpi,1994-06-15,1994,0.397862062167267,7.20468180647061,7.54742537450771,8.91133276896463,-1.77660794268722,0.223804371890523,9.25407633700173,Pierre Shale Plains
bad_fpi,1995-06-15,1995,2.52828167875114,546.771393868011,563.201884500718,548.856122787,3.10976684803056,0.748617345446055,486.116382641982,Pierre Shale Plains
bad_fpi,1996-06-15,1996,1.83972781013004,145.60594795539,474.328830652582,684.190364017815,2.3189425377074,1.57764238117096,594.857963119732,Pierre Shale Plains
bad_fpi,1997-06-15,1997,2.32887913492195,437.535131951857,472.381905848577,456.70757112886,2.6566611671544,0.756291145324788,467.311421104936,Pierre Shale Plains
bad_fpi,1998-06-15,1998,2.05032940972597,192.19080569767,179.16655011226,102.335455850418,1.22200652856485,-0.239109484053162,113.783797710626,Pierre Shale Plains
bad_fpi,1999-06-15,1999,1.79707969017241,152.764695056866,155.503110162317,190.957635540506,1.24981139945129,0.494594548731451,182.830726195296,Pierre Shale Plains
bad_fpi,2000-06-15,2000,0.889630248032884,8.39191725864036,9.15160661047517,22.5150723250764,-1.0551368379047,0.0883329745162552,14.8298428355847,Pierre Shale Plains
bad_fpi,2001-06-15,2001,1.35074742636945,29.691486620781,30.7409179579668,26.924804004564,-0.296883548522526,-0.210380606240478,17.2467150060731,Pierre Shale Plains
bad_fpi,2002-06-15,2002,-0.488201706358143,1.30737237292502,1.35684051676543,1.16956825794104,-3.21475256757478,0.545468347730264,1.70665096249402,Pierre Shale Plains
bad_fpi,2003-06-15,2003,-0.54802532108328,0.424012661489197,0.791490301446502,37.1293753910707,-2.80097015780218,1.34820770579414,36.7053627295815,Pierre Shale Plains
bad_fpi,2004-06-15,2004,0.282318369986641,22.3560675770179,21.7836504840075,12.6603113842983,-1.9588891416308,0.243917710524386,24.3029923810225,Pierre Shale Plains
bad_fpi,2005-06-15,2005,1.22229536504294,31.9528874820568,32.0270896978174,70.2553645699142,-0.179014546265266,0.305677372792143,56.9943685818396,Pierre Shale Plains
bad_fpi,2006-06-15,2006,-0.97468116602582,0.106003165372299,0.106003165372299,0.106003165372299,-4.13165929762702,0.728106038176973,0,Pierre Shale Plains
bad_fpi,2007-06-15,2007,0.324035739703337,29.7656888365417,29.7868894696161,17.7378630056314,-1.62156834589375,0.42663990144841,36.2389488019434,Pierre Shale Plains
bad_fpi,2008-06-15,2008,2.0017484979439,306.472818285546,312.539732783687,248.478486510361,1.69370898149454,0.424153368569411,381.417056203762,Pierre Shale Plains
