sta,date,prcp,spi_1mo,spi_2mo,spi_3mo,spi_4mo,spi_6mo,spi_9mo,spi_12mo,spi_24mo
COT,2002-01-15,56,-0.253068918326879,-1.4664719383537,-0.445840103266101,-0.602179467460811,-0.754557141818471,-0.271847774282313,0.130150788711999,-0.434716728347783
COT,2002-02-15,48,-0.580438203825404,-0.736526454682266,-2.14107172273012,-0.736297357316431,-0.8242286974519,-0.0538715031715263,-0.17871456330045,-0.529679471115932
COT,2002-03-15,323,0.609858461254138,0.183313553024521,-0.0402743703232335,-0.448916279738896,-0.544991320334971,0.389698559333276,0.0447831240733006,-0.5267496243588
COT,2002-04-15,275,-0.538072120530739,-0.247687329425213,-0.502436450396162,-0.585584684492055,-0.617796233092427,-0.987631293897912,-0.512299820869134,-1.02044241570535
COT,2002-05-15,495,-0.405247950561808,-0.879012832410784,-0.700524957357056,-0.863927535943111,-1.16176639528094,-1.12644242267447,-0.544161661393643,-0.856515530017935
COT,2002-06-15,89,-2.40132957952974,-1.63432221935638,-1.99555708013332,-2.00776473299198,-2.02484544741272,-2.08584477410107,-0.95813342520819,-1.14967764139192
COT,2002-07-15,233,-0.70616420667719,-2.53444222068685,-1.87817520167081,-2.05836849200239,-2.10773939849976,-2.28839747452737,-2.15723823868824,-1.31829497484619
COT,2002-08-15,463,0.41479103550667,-0.398723072346127,-1.67683627962795,-1.60120157481417,-1.80662859684121,-2.05966085217152,-1.90692083935013,-0.955823266815606
COT,2002-09-15,880,1.55487684597562,1.41710676914751,0.784800159349095,-0.501178792354625,-0.910788420099642,-1.09981444341069,-1.23557003081358,-0.322986239079446
COT,2002-10-15,314,0.333414339079528,1.22905910389121,1.14691621118921,0.675506383718156,-0.634951931476987,-0.897790429936589,-0.995893818775249,-0.365001372454413
COT,2002-11-15,6,-1.72423816297916,-0.217804983841626,1.04194542260533,0.964967635900669,-0.665287328310279,-0.98985785664239,-1.38572018345876,-0.615919995494065
COT,2002-12-15,36,-0.587799668524189,-1.77722456766681,-0.429097990824257,0.890137191817267,0.377184703622859,-1.11342019174322,-1.30100744214019,-0.739849243317301
COT,2003-01-15,84,0.114222292872094,-0.540518541110808,-1.42031444932569,-0.444768962797345,0.818340057585108,-0.892328162434232,-1.19408354954819,-0.820691066292424
COT,2003-02-15,173,0.645403722841409,0.407358021248522,0.0573100977460921,-0.648728952828886,0.896292513892884,-0.689726679477351,-0.979083640195184,-0.914123789907748
COT,2003-03-15,358,0.762344785236776,0.803269713496845,0.644931454604752,0.424090896483801,0.00831739553083594,0.504293159331922,-0.859309766654056,-0.692743017831064
COT,2003-04-15,513,0.375143673699808,0.637493089288404,0.697966718576172,0.586458170583065,0.169832254535334,0.964304993344554,-0.604158753183183,-0.830103631236303
COT,2003-05-15,407,-0.675430829884963,-0.492984805716155,-0.269967077145275,-0.183056800923544,-0.372607936597243,0.381472274487116,-0.82528282805006,-0.870625328085099
COT,2003-06-15,415,-0.7454426081739,-1.08324280231212,-0.876548006388211,-0.729194059320091,-0.68282410388279,-0.908208261749086,-0.329903558683916,-0.88947261010639
COT,2003-07-15,113,-1.55182208477182,-1.60762288770655,-1.63797678534449,-1.40919380644649,-1.1970431049149,-1.49804607545579,-0.426429251201096,-1.93691169070254
COT,2003-08-15,67,-1.70648768676446,-2.29796831765554,-2.23381444222385,-2.13492114197858,-1.81579336638415,-1.74606369850214,-0.888388359835323,-2.10472075882394
COT,2003-09-15,227,0.0724847082822275,-1.22449827579613,-2.10742983705212,-2.61615713305849,-2.52255745129097,-2.53964198537447,-2.48625188728947,-2.45679076764884
COT,2003-10-15,168,-0.201003156708645,-0.344450014939846,-1.20268878379069,-2.09360768033938,-2.67008477334861,-2.79395674448254,-2.88555126075422,-2.45249867542759
COT,2003-11-15,168,0.5944278469408,-0.15360418554633,-0.315481378794984,-1.03391525002316,-2.53839252538102,-2.78518198643864,-2.83213127650388,-2.48812130202606
COT,2003-12-15,22,-0.88475969346564,-0.0863989848117923,-0.420339937769315,-0.480825957345089,-2.11572431059055,-2.58318067504769,-2.77745054246029,-2.43676268381944
COT,2004-01-15,79,0.0552635111231777,-0.761932712302736,-0.229922092254423,-0.457578287080055,-1.32438816950017,-2.64483287811802,-2.68747203974911,-2.18415390099375
COT,2004-02-15,29,-0.938871365546292,-0.692148767086199,-1.4025599229766,-0.654857256677988,-0.844839998037097,-2.79189316854998,-2.84614696252006,-2.17889057248758
COT,2004-03-15,311,0.555125562191136,0.042181712187445,-0.0734171182160853,-0.382857392108109,-0.541837755090096,-1.93123363434999,-2.63438326899184,-2.20609000358312
COT,2004-04-15,70,-1.79208692440402,-1.12241045781217,-1.38453153904041,-1.28563131803143,-1.41887345431028,-2.27159518488652,-2.80796358893289,-2.26403081044226
COT,2004-05-15,420,-0.633110032205311,-1.74688285015036,-1.46418479641638,-1.6237208200543,-1.75516178740207,-1.61911800010276,-2.54363595923741,-2.43078018968471
COT,2004-06-15,478,-0.558715547958773,-0.92875492574238,-1.68545867589878,-1.69674655815482,-1.78092504053241,-1.86851804687572,-2.54046682425882,-2.13922401829992
COT,2004-07-15,328,-0.297408819159653,-0.816094246053796,-1.10620801863559,-1.67362469791646,-1.78180126379857,-1.86617017910125,-2.19568238681555,-1.9656943764203
COT,2004-08-15,167,-0.900076019082232,-0.993225332619018,-1.21987105161081,-1.4043441514317,-2.00153333390367,-2.19927156207391,-2.0679540850794,-2.22978598362306
COT,2004-09-15,1005,1.74528067266508,1.13545412675419,0.647993557796385,0.0350354601583936,-0.856797119572655,-1.05053320946376,-1.17375680456496,-2.40880057532186
