date,oel,duration
1922-10-01,-2.08911638564063,1
1922-11-01,3.58223158449338,1
1922-12-01,1.53636801677123,1
1923-01-01,-0.304671825891035,1
1923-02-01,0.313529733649155,1
1923-03-01,0.394317058079876,1
1923-04-01,-0.836827886117525,1
1923-05-01,0.536392928308092,1
1923-06-01,2.10858267193707,1
1923-07-01,-0.172759237797989,1
1923-08-01,2.01196885970771,1
1923-09-01,0.760040793691669,1
1923-10-01,2.37889183598234,1
1923-11-01,0.252094519857882,1
1923-12-01,-1.13439058439793,1
1924-01-01,-1.52028100087835,1
1924-02-01,2.15646464254282,1
1924-03-01,1.27322274184482,1
1924-04-01,-1.50437546878302,1
1924-05-01,-1.97985049800333,1
1924-06-01,-1.31763292214925,1
1924-07-01,-0.468594377787162,1
