date,cot,duration
1922-08-01,-0.726465117566996,1
1922-09-01,-1.16803127222474,1
1922-10-01,0.133581880077894,1
1922-11-01,2.86951100831029,1
1922-12-01,0.803551435965065,1
1923-01-01,-0.909695767987825,1
1923-02-01,-2.08911638564063,1
1923-03-01,-0.854371869128037,1
1923-04-01,-0.899344355351051,1
1923-05-01,-0.109466627312864,1
1923-06-01,1.01114750264598,1
1923-07-01,1.84124717449585,1
1923-08-01,1.29116487252376,1
1923-09-01,1.54869051431612,1
1923-10-01,0.892354459179686,1
1923-11-01,-0.537151454156535,1
1923-12-01,0.343939108783205,1
1924-01-01,-1.68627357002557,1
1924-02-01,0.50918049051763,1
1924-03-01,-0.400619739364414,1
1924-04-01,-1.83136317815131,1
1924-05-01,-1.84510386614593,1
1924-06-01,0.161523319676982,1
